,City,time,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w
222,Kanchanaburi,2025-03-05,0.1,-4.6,7.7,,6.7,1005.6,47.0,78.0,0.2,,35.0,1.5
223,Kanchanaburi,2025-03-06,0.1,-3.9,8.2,,6.7,1007.1,47.0,61.0,0.2,,35.0,1.0
224,Kanchanaburi,2025-03-07,0.1,-5.3,7.5,,6.7,1006.9,47.0,66.0,0.2,,34.6,1.5
225,Kanchanaburi,2025-03-08,0.1,-7.3,10.4,,6.7,1010.4,47.0,52.0,99.0,,26.3,2.0
226,Kanchanaburi,2025-03-09,0.1,-6.3,10.7,,6.7,1011.2,47.0,93.0,99.0,,27.1,1.0
227,Kanchanaburi,2025-03-10,0.1,-4.5,7.7,,6.7,1011.3,47.0,54.0,99.0,,35.3,2.0
228,Kanchanaburi,2025-03-11,0.1,-4.7,7.5,,6.7,1009.1,47.0,84.0,99.0,,35.4,1.5
229,Kanchanaburi,2025-03-12,0.1,-4.7,7.5,,6.7,1009.1,47.0,84.0,99.0,,35.4,1.5
230,Kanchanaburi,2025-03-13,0.1,8.35,26.05,,6.7,1004.75,47.0,70.0,99.0,,34.7,3.55
231,Kanchanaburi,2025-03-14,0.1,8.35,26.05,,6.7,1004.75,47.0,70.0,99.0,,34.7,3.55
232,Kanchanaburi,2025-03-15,0.1,8.35,26.05,,6.7,1004.75,47.0,70.0,99.0,,34.7,3.55
233,Kanchanaburi,2025-03-16,0.1,22.4,71.6,,6.7,1007.0,47.0,70.0,99.0,,28.0,1.0
234,Kanchanaburi,2025-03-17,0.1,22.4,71.6,,6.7,1007.0,47.0,70.0,99.0,,28.0,1.0
235,Kanchanaburi,2025-03-18,0.1,9.45,47.55,,6.7,1006.8499999999999,47.0,58.5,0.3,,30.1,2.05
236,Kanchanaburi,2025-03-19,0.1,-4.3,8.6,,6.7,1010.3,47.0,89.0,0.3,,33.5,3.0
237,Kanchanaburi,2025-03-20,0.1,15.2,40.0,,6.7,1013.5,47.0,136.0,0.3,,30.3,2.5
238,Kanchanaburi,2025-03-21,0.1,-4.1,11.3,,6.7,1015.7,47.0,115.0,0.3,,29.0,2.0
239,Kanchanaburi,2025-03-22,0.1,-4.1,11.3,,6.7,1015.7,47.0,115.0,0.3,,29.0,2.0
240,Kanchanaburi,2025-03-23,0.1,-3.95,9.2,,6.7,1009.7,47.0,132.5,0.3,,32.85,0.75
241,Kanchanaburi,2025-03-24,0.1,16.8,28.4,,6.7,1006.4,47.0,138.0,0.3,,38.3,2.5
242,Kanchanaburi,2025-03-25,0.1,-4.2,7.8,,6.7,1004.6,47.0,125.0,0.3,,35.5,1.0
243,Kanchanaburi,2025-03-26,0.1,-3.5,8.2,,6.7,1004.3,47.0,80.0,0.3,,35.4,2.0
244,Kanchanaburi,2025-03-27,0.1,-4.0,8.0,,6.7,1003.7,47.0,93.0,0.3,,35.2,1.5
245,Kanchanaburi,2025-03-28,0.1,19.5,67.4,,6.7,1003.8,47.0,117.0,0.3,,26.0,1.5
246,Kanchanaburi,2025-03-29,0.1,19.7,34.6,,6.7,1003.5,47.0,119.0,0.3,,38.0,1.0
247,Kanchanaburi,2025-03-30,0.1,19.7,34.6,,6.7,1003.5,47.0,119.0,0.3,,38.0,1.0
248,Kanchanaburi,2025-03-31,0.1,23.4,61.099999999999994,,6.7,1006.3,47.0,137.5,0.3,,32.6,3.05
249,Kanchanaburi,2025-04-01,0.1,-6.0,8.0,,6.7,1008.2,47.0,6.0,0.3,,32.6,3.0
250,Kanchanaburi,2025-04-02,0.1,23.5,54.4,,6.7,1007.6,47.0,77.0,0.3,,34.0,5.1
251,Kanchanaburi,2025-04-03,0.1,24.9,74.2,,6.7,1013.3,47.0,50.0,0.3,,30.0,3.6
252,Kanchanaburi,2025-04-04,0.1,-5.7,7.5,,6.7,1011.7,47.0,79.0,0.3,,34.0,2.5
253,Kanchanaburi,2025-04-05,0.1,-4.9,7.6,,6.7,1008.2,47.0,45.0,99.0,,35.0,2.5
254,Kanchanaburi,2025-04-06,0.1,-4.9,7.6,,6.7,1008.2,47.0,45.0,99.0,,35.0,2.5
255,Kanchanaburi,2025-04-07,0.1,-5.0,7.7,,6.7,1006.2,47.0,70.0,99.0,,34.6,3.05
256,Kanchanaburi,2025-04-08,0.1,23.9,52.7,,6.7,1008.5,47.0,62.0,99.0,,35.0,2.5
257,Kanchanaburi,2025-04-09,0.1,23.2,51.7,,6.7,1008.4,47.0,57.0,99.0,,34.6,1.5
258,Kanchanaburi,2025-04-10,0.1,-5.7,8.1,,6.7,1007.0,47.0,53.0,99.0,,32.7,1.0
259,Kanchanaburi,2025-04-11,0.1,-4.9,7.8,,6.7,1005.0,47.0,58.0,0.1,,34.4,2.5
260,Lampang,2025-02-19,0.1,8.4,40.650000000000006,1.8,11.5,983.4000000000001,75.0,119.0,0.8,0.6,29.200000000000003,1.0
261,Lampang,2025-02-20,0.1,8.4,40.650000000000006,1.8,11.5,983.4000000000001,75.0,119.0,0.8,0.6,29.200000000000003,1.0
262,Lampang,2025-02-21,0.1,-7.2,11.7,1.8,11.5,982.7,75.0,112.0,0.8,0.6,24.4,0.5
263,Lampang,2025-02-22,0.1,-6.5,45.9,1.8,11.5,998.0,75.0,95.0,0.8,0.6,25.549999999999997,0.75
264,Lampang,2025-02-23,0.1,7.3,30.65,1.8,11.5,985.05,75.0,84.0,0.8,0.6,30.35,0.75
265,Lampang,2025-02-24,0.1,-4.8,11.5,1.8,11.5,1000.7,75.0,74.0,0.1,0.6,27.8,3.0
266,Lampang,2025-02-25,0.1,-5.8,11.2,1.8,11.5,989.4,75.0,62.0,0.9,0.6,27.0,0.5
267,Lampang,2025-02-26,0.1,19.3,75.6,1.8,11.5,1003.8,75.0,51.5,0.9,0.6,24.85,2.75
268,Lampang,2025-02-27,0.1,19.3,69.0,1.8,11.5,1011.5,75.0,60.0,0.9,0.6,29.1,2.0
269,Lampang,2025-02-28,0.1,-4.6,9.0,1.8,11.5,983.6,75.0,72.0,0.9,0.6,32.4,0.5
270,Lampang,2025-03-01,0.1,-4.4,9.35,1.8,11.5,980.05,75.0,75.5,0.9,0.6,31.85,1.5
271,Lampang,2025-03-02,0.1,-3.9,9.6,1.8,11.5,980.5,75.0,94.0,0.9,0.6,32.1,0.5
272,Lampang,2025-03-03,0.1,16.7,31.1,1.8,11.5,980.3,75.0,132.0,0.9,0.6,36.5,0.5
273,Lampang,2025-03-04,0.1,-3.6,10.4,1.8,11.5,980.1,75.0,155.0,0.9,0.6,31.1,0.5
274,Lampang,2025-03-05,0.1,-3.6,57.0,1.8,11.5,1005.7,75.0,162.0,0.9,0.6,30.0,1.0
275,Lampang,2025-03-06,0.1,-3.3,10.3,1.8,11.5,981.2,75.0,166.0,0.9,0.6,31.6,1.0
276,Lampang,2025-03-07,0.1,-3.3,60.0,1.8,11.5,1006.9,75.0,157.0,0.9,0.6,28.3,1.0
277,Lampang,2025-03-08,0.1,-5.4,9.7,1.8,11.5,982.7,75.0,115.0,0.9,0.6,29.9,1.5
278,Lampang,2025-03-09,0.1,-8.0,11.7,1.8,11.5,984.7,75.0,104.0,0.9,0.6,23.4,0.5
279,Lampang,2025-03-10,0.1,21.3,61.8,1.8,11.5,989.0,75.0,94.0,0.9,0.6,29.4,1.0
280,Lampang,2025-03-11,0.1,-4.2,8.3,1.8,11.5,983.0,75.0,109.0,0.9,0.6,34.2,0.5
281,Lampang,2025-03-12,0.1,19.6,42.6,1.8,11.5,977.8,75.0,103.0,0.9,0.6,34.1,2.0
282,Lampang,2025-03-13,0.1,-4.4,8.3,1.8,11.5,980.8,75.0,103.0,99.0,0.6,34.1,1.5
283,Lampang,2025-03-14,0.1,-4.4,8.3,1.8,11.5,980.8,75.0,103.0,99.0,0.6,34.1,1.5
284,Lampang,2025-03-15,0.1,-4.4,8.3,1.8,11.5,980.8,75.0,103.0,99.0,0.6,34.1,1.5
285,Lampang,2025-03-16,0.1,19.3,80.2,1.8,11.5,983.1,75.0,155.0,99.0,0.6,22.9,1.0
286,Lampang,2025-03-17,0.1,19.3,80.2,1.8,11.5,983.1,75.0,155.0,99.0,0.6,22.9,1.0
287,Lampang,2025-03-18,0.1,8.8,45.75,1.8,11.5,980.0,75.0,122.5,99.0,0.6,29.8,0.75
288,Lampang,2025-03-19,0.1,-5.0,10.0,1.8,11.5,984.7,75.0,142.0,99.0,0.6,30.0,3.6
289,Lampang,2025-03-20,0.1,16.2,50.1,1.8,11.5,990.8,75.0,93.0,99.0,0.6,27.5,1.5
290,Lampang,2025-03-21,0.1,16.2,68.0,1.8,11.5,1015.6,75.0,150.0,99.0,0.6,26.6,3.0
291,Lampang,2025-03-22,0.1,16.2,68.0,1.8,11.5,1015.6,75.0,150.0,99.0,0.6,26.6,3.0
292,Lampang,2025-03-23,0.1,-3.9,35.35,1.8,11.5,995.8,75.0,169.0,99.0,0.6,30.95,0.75
293,Lampang,2025-03-24,0.1,18.2,32.9,1.8,11.5,982.3,75.0,169.0,99.0,0.6,37.2,0.5
294,Lampang,2025-03-25,0.1,-3.7,8.9,1.8,11.5,978.4,75.0,169.0,99.0,0.6,33.8,0.5
295,Lampang,2025-03-26,0.1,-3.4,9.0,1.8,11.5,977.4,75.0,168.0,99.0,0.6,34.0,2.0
296,Lampang,2025-03-27,0.1,-6.9,13.9,1.8,11.5,974.2,75.0,179.0,99.0,0.6,21.9,0.5
297,Lampang,2025-03-28,0.1,-6.9,54.0,1.8,11.5,1003.7,75.0,195.0,99.0,0.6,30.2,2.0
298,Lampang,2025-03-29,0.1,-6.9,54.0,1.8,11.5,1003.7,75.0,195.0,99.0,0.6,30.2,2.0
299,Lampang,2025-03-30,0.1,-3.3,7.2,1.8,11.5,981.1,75.0,172.0,99.0,0.6,38.2,1.5
300,Lampang,2025-03-31,0.1,21.5,61.1,1.8,11.5,993.6,75.0,149.0,99.0,0.6,29.8,1.5
301,Lampang,2025-04-01,0.1,21.5,69.0,1.8,11.5,1006.4,75.0,146.0,99.0,0.6,31.6,5.0
302,Lampang,2025-04-02,0.1,-4.6,7.8,1.8,11.5,984.4,75.0,133.0,99.0,0.6,34.9,1.0
303,Lampang,2025-04-03,0.1,-4.6,68.0,1.8,11.5,1008.6,75.0,151.0,99.0,0.6,32.2,2.0
304,Lampang,2025-04-04,0.1,-3.9,7.6,1.8,11.5,983.5,75.0,152.0,99.0,0.6,36.3,0.5
305,Lampang,2025-04-05,0.1,-4.7,8.0,1.8,11.5,984.0,75.0,137.0,99.4,0.6,34.2,1.5
306,Lampang,2025-04-06,0.1,-4.7,8.0,1.8,11.5,984.0,75.0,137.0,99.4,0.6,34.2,1.5
307,Lampang,2025-04-07,0.1,-5.0,8.5,1.8,11.5,984.3,75.0,79.5,0.5,0.6,27.700000000000003,1.25
308,Lampang,2025-04-08,0.1,21.4,42.4,1.8,11.5,984.1,75.0,78.0,0.6,0.6,36.2,0.5
309,Lampang,2025-04-09,0.1,21.4,65.5,1.8,11.5,1007.2,75.0,95.0,0.6,0.6,31.1,1.5
310,Lampang,2025-04-10,0.1,-4.7,8.7,1.8,11.5,982.1,75.0,106.0,0.6,0.6,32.7,1.0
311,Lampang,2025-04-11,0.1,-5.1,8.3,1.8,11.5,980.9,75.0,104.0,99.0,0.6,33.1,0.5
312,Lamphun,2025-02-19,,16.8,47.5,0.6,9.5,995.25,82.0,104.0,99.2,0.6,30.0,2.0
313,Lamphun,2025-02-20,,16.8,47.5,0.6,9.5,995.25,82.0,104.0,99.2,0.6,30.0,2.0
314,Lamphun,2025-02-21,,18.0,69.0,0.6,2.0,1014.0,82.0,129.0,99.2,0.6,24.0,1.0
315,Lamphun,2025-02-22,,6.0,37.45,0.6,2.6,998.6,82.0,115.0,99.2,0.6,26.85,1.75
316,Lamphun,2025-02-23,,5.1000000000000005,27.6,0.6,7.35,980.3,82.0,62.0,99.2,0.6,28.95,0.75
317,Lamphun,2025-02-24,,20.0,61.0,0.6,2.4,1019.0,82.0,65.0,99.2,0.6,28.0,2.0
318,Lamphun,2025-02-25,,20.7,79.4,0.6,2.0,986.1,82.0,59.0,99.3,0.6,24.5,1.0
319,Lamphun,2025-02-26,,18.0,66.0,0.6,3.0,1019.0,82.0,48.0,99.3,0.6,25.0,2.25
320,Lamphun,2025-02-27,,18.0,45.0,0.6,3.6,1016.0,82.0,62.0,99.3,0.6,31.0,1.5
321,Lamphun,2025-02-28,,-5.5,9.2,0.6,3.2,980.5,82.0,64.0,99.3,0.6,30.7,1.0
322,Lamphun,2025-03-01,,18.0,49.5,0.6,3.4,1012.75,82.0,67.0,99.3,0.6,29.5,2.15
323,Lamphun,2025-03-02,,-3.6,8.9,0.6,3.2,977.0,82.0,57.0,99.3,0.6,33.9,1.0
324,Lamphun,2025-03-03,,14.0,34.0,0.6,2.4,1011.0,82.0,85.0,99.3,0.6,31.5,1.2
325,Lamphun,2025-03-04,,12.0,31.0,0.6,2.4,1011.0,82.0,129.0,99.3,0.6,31.0,2.0
326,Lamphun,2025-03-05,,13.0,31.0,0.6,6.4,1010.0,82.0,152.0,99.3,0.6,32.0,3.0
327,Lamphun,2025-03-06,,13.0,33.0,0.6,5.6,1012.0,82.0,140.0,99.3,0.6,31.0,2.0
328,Lamphun,2025-03-07,,13.0,31.0,0.6,4.0,1011.0,82.0,94.0,99.3,0.6,32.0,1.5
329,Lamphun,2025-03-08,,20.4,63.4,0.6,5.2,978.8,82.0,106.0,99.3,0.6,28.0,1.5
330,Lamphun,2025-03-09,,19.0,69.0,0.6,2.0,1016.0,82.0,88.0,99.3,0.6,25.0,1.5
331,Lamphun,2025-03-10,,19.0,46.0,0.6,5.2,1017.0,82.0,91.0,99.3,0.6,32.0,3.0
332,Lamphun,2025-03-11,,19.0,41.0,0.6,8.7,1013.0,82.0,128.0,99.3,0.6,34.0,2.5
333,Lamphun,2025-03-12,,16.0,27.1,0.6,9.9,970.6,82.0,83.0,0.1,0.6,38.2,0.5
334,Lamphun,2025-03-13,,19.0,44.5,0.6,7.9,1011.5,82.0,110.0,0.1,0.6,32.5,3.3
335,Lamphun,2025-03-14,,19.0,44.5,0.6,7.9,1011.5,82.0,110.0,0.1,0.6,32.5,3.3
336,Lamphun,2025-03-15,,19.0,44.5,0.6,7.9,1011.5,82.0,110.0,0.1,0.6,32.5,3.3
337,Lamphun,2025-03-16,,16.5,70.5,0.6,1.6,1011.5,82.0,163.0,0.1,0.6,22.0,0.7
338,Lamphun,2025-03-17,,16.5,70.5,0.6,1.6,1011.5,82.0,163.0,0.1,0.6,22.0,0.7
339,Lamphun,2025-03-18,,8.1,36.1,0.6,8.95,993.2,82.0,155.0,0.1,0.6,32.25,1.5
340,Lamphun,2025-03-19,,-4.8,8.8,0.6,7.1,979.9,82.0,158.0,0.1,0.6,32.4,3.0
341,Lamphun,2025-03-20,,16.6,51.4,0.6,7.5,983.6,82.0,138.0,0.1,0.6,27.5,1.5
342,Lamphun,2025-03-21,,16.0,48.0,0.6,9.1,1020.0,82.0,153.0,0.1,0.6,28.0,2.0
343,Lamphun,2025-03-22,,16.0,48.0,0.6,9.1,1020.0,82.0,153.0,0.1,0.6,28.0,2.0
344,Lamphun,2025-03-23,,17.0,40.0,0.6,8.1,1013.5,82.0,175.5,0.1,0.6,32.0,1.5
345,Lamphun,2025-03-24,,17.0,32.0,0.6,6.7,1010.0,82.0,162.0,0.1,0.6,36.0,2.0
346,Lamphun,2025-03-25,,-3.4,8.6,0.6,2.8,974.2,82.0,165.0,0.1,0.6,34.7,0.5
347,Lamphun,2025-03-26,,-3.5,9.2,0.6,5.6,974.5,82.0,155.0,0.1,0.6,33.4,1.5
348,Lamphun,2025-03-27,,15.0,32.0,7.5,5.6,1007.0,82.0,175.0,0.1,0.6,34.0,1.0
349,Lamphun,2025-03-28,,12.0,26.0,7.5,4.4,1007.0,82.0,171.0,0.1,0.6,34.0,2.0
350,Lamphun,2025-03-29,,16.1,30.4,7.5,2.8,973.5,82.0,178.0,0.1,0.6,36.2,1.5
351,Lamphun,2025-03-30,,16.1,30.4,7.5,2.8,973.5,82.0,178.0,0.1,0.6,36.2,1.5
352,Lamphun,2025-03-31,,19.5,41.0,7.5,2.8,1009.0,82.0,172.0,0.1,0.6,34.5,2.55
353,Lamphun,2025-04-01,,21.0,47.5,7.5,2.8,1012.0,82.0,163.0,0.1,0.6,33.5,3.0
354,Lamphun,2025-04-02,,20.0,43.0,7.5,4.0,1011.0,82.0,152.0,0.1,0.6,34.0,3.0
355,Lamphun,2025-04-03,,21.0,46.0,7.5,4.0,1014.0,82.0,148.0,0.1,0.6,34.0,2.5
356,Lamphun,2025-04-04,,-4.9,8.0,7.5,4.0,977.2,82.0,129.0,0.4,0.6,34.0,1.5
357,Lamphun,2025-04-05,,-6.4,8.7,7.5,4.4,977.9,82.0,124.0,1.9,0.6,30.6,2.0
358,Lamphun,2025-04-06,,-6.4,8.7,7.5,4.4,977.9,82.0,124.0,1.9,0.6,30.6,2.0
359,Lamphun,2025-04-07,,6.2,30.95,7.5,4.0,994.45,82.0,76.5,99.4,0.6,28.65,1.0
360,Lamphun,2025-04-08,,18.0,36.0,7.5,2.8,1012.0,82.0,98.0,99.4,0.6,35.0,2.0
361,Lamphun,2025-04-09,,17.0,36.0,7.5,2.8,1012.0,82.0,86.0,99.4,0.6,34.0,3.0
362,Lamphun,2025-04-10,,-5.0,8.6,7.5,2.8,975.9,82.0,138.0,99.6,0.6,32.5,0.5
363,Lamphun,2025-04-11,,21.3,56.3,7.5,5.2,974.3,82.0,121.0,99.2,0.6,31.0,1.5
364,Mueang Chiang Rai,2025-02-19,0.1,,56.5,0.6,12.7,978.75,50.0,103.5,,,30.5,1.3
365,Mueang Chiang Rai,2025-02-20,0.1,,56.5,0.6,12.7,978.75,50.0,103.5,,,30.5,1.3
366,Mueang Chiang Rai,2025-02-21,0.1,,84.3,0.6,12.7,979.4,40.0,90.0,,,20.0,1.5
367,Mueang Chiang Rai,2025-02-22,0.1,,82.2,0.6,12.7,981.2,37.5,79.5,,,24.25,1.75
368,Mueang Chiang Rai,2025-02-23,0.1,,67.25,0.6,12.7,981.1,45.0,88.5,,,27.4,0.15000000000000002
369,Mueang Chiang Rai,2025-02-24,0.1,,84.6,0.6,12.7,985.7,30.0,72.0,,,25.1,2.0
370,Mueang Chiang Rai,2025-02-25,0.1,,75.5,0.6,12.7,984.8,13.0,31.0,,,26.1,0.2
371,Mueang Chiang Rai,2025-02-26,0.1,,84.6,0.6,12.7,984.4,12.5,33.0,,,23.4,2.0
372,Mueang Chiang Rai,2025-02-27,0.1,,68.7,0.6,12.7,981.7,26.0,53.0,,,28.7,0.4
373,Mueang Chiang Rai,2025-02-28,0.1,,63.5,0.6,12.7,980.0,30.0,62.0,,,29.7,0.6
374,Mueang Chiang Rai,2025-03-01,0.1,,60.75,0.6,12.7,977.4000000000001,46.5,82.0,,,28.6,1.25
375,Mueang Chiang Rai,2025-03-02,0.1,,46.4,0.6,12.7,976.7,39.0,72.0,,,32.0,1.5
376,Mueang Chiang Rai,2025-03-03,0.1,,53.3,0.6,12.7,976.6,38.0,73.0,,,29.8,1.5
377,Mueang Chiang Rai,2025-03-04,0.1,,50.3,0.6,12.7,976.1,62.0,142.0,,,29.8,0.3
378,Mueang Chiang Rai,2025-03-05,0.1,,49.0,0.6,12.7,975.5,67.0,152.0,,,29.1,0.5
379,Mueang Chiang Rai,2025-03-06,0.1,,51.3,0.6,12.7,977.5,73.0,157.0,,,29.4,1.0
380,Mueang Chiang Rai,2025-03-07,0.1,,48.6,0.6,12.7,977.3,51.0,99.0,,,30.1,0.3
381,Mueang Chiang Rai,2025-03-08,0.1,,67.0,0.6,12.7,979.0,59.0,151.0,,,30.0,3.0
382,Mueang Chiang Rai,2025-03-09,0.1,,82.6,0.6,12.7,982.4,52.0,127.0,,,24.6,0.1
383,Mueang Chiang Rai,2025-03-10,0.1,,59.6,0.6,12.7,982.2,45.0,101.0,,,31.1,1.5
384,Mueang Chiang Rai,2025-03-11,0.1,,55.5,0.6,12.7,979.2,50.0,110.0,,,33.0,1.5
385,Mueang Chiang Rai,2025-03-12,0.1,,37.8,0.6,12.7,971.8,49.0,109.0,,,35.6,2.5
386,Mueang Chiang Rai,2025-03-13,0.1,,50.0,0.6,12.7,976.6,44.0,98.0,,,32.7,2.0
387,Mueang Chiang Rai,2025-03-14,0.1,,50.0,0.6,12.7,976.6,44.0,98.0,,,32.7,2.0
388,Mueang Chiang Rai,2025-03-15,0.1,,50.0,0.6,12.7,976.6,44.0,98.0,,,32.7,2.0
389,Mueang Chiang Rai,2025-03-16,0.1,,50.0,0.6,12.7,976.6,44.0,98.0,,,32.7,2.0
390,Mueang Chiang Rai,2025-03-17,0.1,,50.0,0.6,12.7,976.6,44.0,98.0,,,32.7,2.0
391,Mueang Chiang Rai,2025-03-18,0.1,,70.9,0.6,12.7,976.65,67.5,154.5,,,28.3,1.75
392,Mueang Chiang Rai,2025-03-19,0.1,,83.2,0.6,12.7,985.0,20.0,48.0,,,17.7,2.5
393,Mueang Chiang Rai,2025-03-20,0.1,,67.0,0.6,12.7,985.6,34.0,67.0,,,22.0,0.7
394,Mueang Chiang Rai,2025-03-21,0.1,,64.5,0.6,12.7,985.8,37.0,76.0,,,26.3,3.6
395,Mueang Chiang Rai,2025-03-22,0.1,,64.5,0.6,12.7,985.8,37.0,76.0,,,26.3,3.6
396,Mueang Chiang Rai,2025-03-23,0.1,,63.150000000000006,0.6,12.7,980.1,69.5,158.5,,,29.3,2.25
397,Mueang Chiang Rai,2025-03-24,0.1,,54.0,0.6,12.7,976.3,78.0,167.0,,,32.2,1.5
398,Mueang Chiang Rai,2025-03-25,0.1,,58.0,0.6,12.7,974.6,76.0,166.0,,,31.1,2.0
399,Mueang Chiang Rai,2025-03-26,0.1,,48.0,0.6,12.7,973.6,77.0,164.0,,,32.4,1.5
400,Mueang Chiang Rai,2025-03-27,0.1,,41.0,0.6,12.7,972.3,74.0,165.0,,,33.8,1.5
401,Mueang Chiang Rai,2025-03-28,0.1,,33.3,0.6,12.7,972.8,88.0,176.0,,,35.5,1.5
402,Mueang Chiang Rai,2025-03-29,0.1,,40.3,0.6,12.7,974.8,92.0,180.0,,,34.4,0.6
403,Mueang Chiang Rai,2025-03-30,0.1,,40.3,0.6,12.7,974.8,92.0,180.0,,,34.4,0.6
404,Mueang Chiang Rai,2025-03-31,0.1,,51.8,0.6,12.7,974.8,79.0,168.5,,,34.05,2.5
405,Mueang Chiang Rai,2025-04-01,0.1,,65.3,0.6,12.7,977.1,68.0,157.0,,,32.4,2.5
406,Mueang Chiang Rai,2025-04-02,0.1,,63.5,0.6,12.7,977.7,65.0,154.0,,,31.6,0.3
407,Mueang Chiang Rai,2025-04-03,0.1,,64.6,0.6,12.7,979.6,81.0,168.0,,,30.5,2.5
408,Mueang Chiang Rai,2025-04-04,0.1,,53.7,0.6,12.7,977.1,72.0,160.0,,,35.1,2.5
409,Mueang Chiang Rai,2025-04-05,0.1,,58.0,0.6,12.7,976.8,72.0,161.0,,,33.6,2.0
410,Mueang Chiang Rai,2025-04-06,0.1,,58.0,0.6,12.7,976.8,72.0,161.0,,,33.6,2.0
411,Mueang Chiang Rai,2025-04-07,0.1,,73.5,0.6,12.7,977.75,60.5,132.5,,,28.65,1.75
412,Mueang Chiang Rai,2025-04-08,0.1,,52.5,0.6,12.7,978.3,56.0,141.0,,,33.8,2.5
413,Mueang Chiang Rai,2025-04-09,0.1,,40.5,0.6,12.7,977.9,73.0,162.0,,,35.1,2.0
414,Mueang Chiang Rai,2025-04-10,0.1,,38.0,0.6,12.7,974.9,76.0,165.0,,,35.5,1.0
415,Mueang Chiang Rai,2025-04-11,0.1,,50.5,0.6,12.7,973.6,67.0,161.0,,,34.1,2.0
416,Mueang Khon Kaen,2025-02-19,,6.75,33.0,,,990.85,40.0,88.0,0.6,,29.75,1.75
417,Mueang Khon Kaen,2025-02-20,,6.75,33.0,,,990.85,40.0,88.0,0.6,,29.75,1.75
418,Mueang Khon Kaen,2025-02-21,,19.6,72.0,,,990.5,40.0,146.0,0.6,,25.0,2.5
419,Mueang Khon Kaen,2025-02-22,,5.6,35.3,,,1005.2,40.0,92.5,0.6,,27.3,1.75
420,Mueang Khon Kaen,2025-02-23,,6.75,29.799999999999997,,,992.45,40.0,69.5,0.6,,30.55,1.25
421,Mueang Khon Kaen,2025-02-24,,15.0,50.0,,,1021.0,40.0,47.0,0.6,,26.0,5.6
422,Mueang Khon Kaen,2025-02-25,,16.9,60.8,,,996.6,40.0,69.0,99.0,,25.0,3.6
423,Mueang Khon Kaen,2025-02-26,,18.0,61.0,,,1019.0,40.0,59.0,99.0,,26.0,3.0
424,Mueang Khon Kaen,2025-02-27,,17.0,45.0,,,1016.0,40.0,82.0,99.0,,30.0,3.6
425,Mueang Khon Kaen,2025-02-28,,-4.4,8.1,,,991.5,40.0,106.0,99.0,,34.4,0.5
426,Mueang Khon Kaen,2025-03-01,,-4.65,8.3,,,988.2,40.0,116.5,99.0,,33.95,1.0
427,Mueang Khon Kaen,2025-03-02,,-4.4,7.0,,,987.5,40.0,128.0,99.0,,37.0,1.0
428,Mueang Khon Kaen,2025-03-03,,21.0,41.0,,,1008.0,40.0,151.0,99.0,,36.0,2.5
429,Mueang Khon Kaen,2025-03-04,,20.0,43.0,,,1009.0,40.0,149.0,99.0,,34.0,3.0
430,Mueang Khon Kaen,2025-03-05,,-4.8,7.6,,,986.5,40.0,121.0,1.5,,35.0,1.5
431,Mueang Khon Kaen,2025-03-06,,-5.3,7.3,,,988.0,40.0,158.0,1.5,,35.2,1.0
432,Mueang Khon Kaen,2025-03-07,,18.0,93.0,,,1015.0,40.0,68.0,1.5,,19.0,5.1
433,Mueang Khon Kaen,2025-03-08,,-8.1,14.0,,,994.4,40.0,69.0,0.2,,20.3,1.0
434,Mueang Khon Kaen,2025-03-09,,-8.2,12.7,,,994.2,40.0,88.0,0.1,,21.7,1.0
435,Mueang Khon Kaen,2025-03-10,,19.0,59.8,,,994.9,40.0,72.0,0.1,,27.5,3.0
436,Mueang Khon Kaen,2025-03-11,,-5.0,7.6,,,990.5,40.0,104.0,0.1,,34.7,2.5
437,Mueang Khon Kaen,2025-03-12,,-4.8,7.1,,,987.5,40.0,93.0,0.1,,36.4,0.5
438,Mueang Khon Kaen,2025-03-13,,-6.7,8.5,,,989.9,40.0,86.0,0.4,,30.6,1.5
439,Mueang Khon Kaen,2025-03-14,,-6.7,8.5,,,989.9,40.0,86.0,0.4,,30.6,1.5
440,Mueang Khon Kaen,2025-03-15,,-6.7,8.5,,,989.9,40.0,86.0,0.4,,30.6,1.5
441,Mueang Khon Kaen,2025-03-16,,23.6,84.6,,,988.0,40.0,152.0,0.4,,26.4,1.0
442,Mueang Khon Kaen,2025-03-17,,23.6,84.6,,,988.0,40.0,152.0,0.4,,26.4,1.0
443,Mueang Khon Kaen,2025-03-18,,-6.9,11.55,,,990.45,40.0,81.5,0.4,,25.25,1.0
444,Mueang Khon Kaen,2025-03-19,,-5.1,13.5,,,998.2,40.0,135.0,0.4,,24.7,1.5
445,Mueang Khon Kaen,2025-03-20,,-4.4,14.6,,,999.0,40.0,137.0,0.4,,24.3,1.0
446,Mueang Khon Kaen,2025-03-21,,8.0,33.0,,,1022.0,40.0,145.0,0.4,,25.0,2.0
447,Mueang Khon Kaen,2025-03-22,,16.2,54.8,,,996.3,40.0,151.0,0.4,,26.0,1.0
448,Mueang Khon Kaen,2025-03-23,,16.2,54.8,,,996.3,40.0,151.0,0.4,,26.0,1.0
449,Mueang Khon Kaen,2025-03-24,,16.2,54.8,,,996.3,40.0,151.0,0.4,,26.0,1.0
