City,time,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w
Prachuap Khiri Khan,2025-04-08,,25.0,64.4,,,1011.2,20.5,65.0,5.9,,32.6,2.5
Prachuap Khiri Khan,2025-04-09,,25.5,66.7,,,1011.6,12.9,43.2,0.9,,32.5,2.0
Prachuap Khiri Khan,2025-04-10,,-6.8,8.6,,,1010.4,39.5,102.0,0.9,,30.2,3.6
Prachuap Khiri Khan,2025-04-11,,-5.2,8.0,,,997.2,25.3,76.0,0.4,,33.7,2.0
Ratchaburi,2025-02-19,0.1,8.7,39.65,2.9,11.65,1010.7,25.0,94.0,99.0,0.6,30.55,1.5
Ratchaburi,2025-02-20,0.1,8.7,39.65,2.9,11.65,1010.7,25.0,94.0,99.0,0.6,30.55,1.5
Ratchaburi,2025-02-21,0.1,24.2,94.2,2.9,17.4,1010.5,25.0,156.0,99.0,0.6,25.2,0.5
Ratchaburi,2025-02-22,0.1,9.25,45.45,2.9,18.6,1011.95,25.0,100.5,99.0,0.6,30.25,2.5
Ratchaburi,2025-02-23,0.1,9.9,39.8,2.9,29.200000000000003,1010.75,25.0,128.5,99.0,0.6,32.25,1.0
Ratchaburi,2025-02-24,0.1,-6.3,9.6,2.9,8.7,1017.5,25.0,80.0,99.0,0.6,28.9,2.0
Ratchaburi,2025-02-25,0.1,19.9,73.3,2.9,14.6,1015.8,25.0,74.0,99.1,0.6,25.0,5.1
Ratchaburi,2025-02-26,0.1,5.25,32.95,2.9,13.8,1015.85,25.0,59.0,99.1,0.6,25.8,3.95
Ratchaburi,2025-02-27,0.1,19.0,41.0,2.9,24.5,1014.0,25.0,115.0,99.1,0.6,34.0,3.0
Ratchaburi,2025-02-28,0.1,-4.9,8.4,2.9,23.7,1013.0,25.0,113.0,99.3,0.6,33.2,1.5
Ratchaburi,2025-03-01,0.1,-5.949999999999999,8.2,2.9,12.85,1009.85,25.0,88.0,99.1,0.6,32.3,1.0
Ratchaburi,2025-03-02,0.1,-4.7,6.7,2.9,14.6,1008.0,25.0,83.0,99.1,0.6,37.5,1.0
Ratchaburi,2025-03-03,0.1,-4.4,6.9,2.9,17.0,1007.7,25.0,84.0,99.1,0.6,37.5,3.6
Ratchaburi,2025-03-04,0.1,-5.6,7.5,2.9,12.3,1008.2,25.0,78.0,99.1,0.6,34.2,1.0
Ratchaburi,2025-03-05,0.1,23.0,49.0,2.9,9.9,1008.0,25.0,82.0,99.1,0.6,35.0,3.6
Ratchaburi,2025-03-06,0.1,-5.1,7.6,2.9,11.1,1007.5,25.0,73.0,99.1,0.6,34.7,1.5
Ratchaburi,2025-03-07,0.1,-7.5,7.6,2.9,10.7,1009.8,25.0,74.0,99.1,0.6,31.3,3.0
Ratchaburi,2025-03-08,0.1,-7.3,9.5,2.9,20.5,1011.5,25.0,92.0,99.3,0.6,27.7,3.6
Ratchaburi,2025-03-09,0.1,-7.6,11.1,2.9,8.3,1012.0,25.0,107.0,99.3,0.6,24.8,3.0
Ratchaburi,2025-03-10,0.1,21.6,56.7,2.9,35.9,1014.2,25.0,135.0,99.3,0.6,31.2,2.0
Ratchaburi,2025-03-11,0.1,-5.6,7.5,2.9,37.5,1012.0,25.0,136.0,0.6,0.6,34.3,3.0
Ratchaburi,2025-03-12,0.1,-5.6,7.5,2.9,37.5,1012.0,25.0,136.0,0.6,0.6,34.3,3.0
Ratchaburi,2025-03-13,0.1,8.55,30.1,2.9,26.45,1007.55,25.0,73.0,99.15,0.6,34.2,2.5
Ratchaburi,2025-03-14,0.1,8.55,30.1,2.9,26.45,1007.55,25.0,73.0,99.15,0.6,34.2,2.5
Ratchaburi,2025-03-15,0.1,8.55,30.1,2.9,26.45,1007.55,25.0,73.0,99.15,0.6,34.2,2.5
Ratchaburi,2025-03-16,0.1,8.55,30.1,2.9,26.45,1007.55,25.0,73.0,99.15,0.6,34.2,2.5
Ratchaburi,2025-03-17,0.1,8.55,30.1,2.9,26.45,1007.55,25.0,73.0,99.15,0.6,34.2,2.5
Ratchaburi,2025-03-18,0.1,10.0,52.1,2.9,1.6,1009.15,25.0,61.0,99.0,0.6,29.95,1.5
Ratchaburi,2025-03-19,0.1,-4.6,8.7,2.9,1.6,1009.7,25.0,123.0,99.1,0.6,33.0,2.0
Ratchaburi,2025-03-20,0.1,15.7,43.0,2.9,1.6,1015.3,25.0,143.0,99.1,0.6,29.6,5.1
Ratchaburi,2025-03-21,0.1,15.0,45.0,2.9,10.7,1018.0,25.0,152.0,99.1,0.6,28.0,3.0
Ratchaburi,2025-03-22,0.1,15.0,45.0,2.9,10.7,1018.0,25.0,152.0,99.1,0.6,28.0,3.0
Ratchaburi,2025-03-23,0.1,5.85,22.8,2.9,10.7,1012.45,25.0,145.0,99.1,0.6,32.15,1.0
Ratchaburi,2025-03-24,0.1,16.4,31.4,2.9,10.7,1009.9,25.0,153.0,99.1,0.6,36.0,1.5
Ratchaburi,2025-03-25,0.1,-5.0,7.6,2.9,10.7,1007.2,25.0,153.0,99.1,0.6,34.9,1.0
Ratchaburi,2025-03-26,0.1,-4.7,7.4,2.9,10.7,1005.4,25.0,144.0,99.1,0.6,35.7,2.0
Ratchaburi,2025-03-27,0.1,-4.7,7.4,2.9,10.7,1005.4,25.0,144.0,99.1,0.6,35.7,2.0
Ratchaburi,2025-03-28,0.1,12.0,24.0,2.9,10.7,1007.0,25.0,97.0,99.1,0.6,35.0,2.5
Ratchaburi,2025-03-29,0.1,22.0,44.9,2.9,10.7,1006.8,25.0,120.0,99.1,0.6,35.8,2.5
Ratchaburi,2025-03-30,0.1,22.0,44.9,2.9,10.7,1006.8,25.0,120.0,99.1,0.6,35.8,2.5
Ratchaburi,2025-03-31,0.1,24.4,71.15,2.9,10.7,1009.4,25.0,84.0,99.1,0.6,30.200000000000003,1.5
Ratchaburi,2025-04-01,0.1,24.0,62.0,2.9,10.7,1011.0,25.0,68.0,99.1,0.6,32.0,2.5
Ratchaburi,2025-04-02,0.1,24.6,68.8,2.9,10.7,1010.3,25.0,87.0,0.3,0.6,31.0,2.5
Ratchaburi,2025-04-03,0.1,-7.0,8.0,2.9,10.7,1013.5,25.0,55.0,0.3,0.6,31.2,1.5
Ratchaburi,2025-04-04,0.1,-5.7,7.5,2.9,10.7,1011.7,25.0,86.0,0.3,0.6,34.0,2.5
Ratchaburi,2025-04-05,0.1,-4.8,7.8,2.9,10.7,1010.5,25.0,66.0,99.0,0.6,34.7,3.0
Ratchaburi,2025-04-06,0.1,-4.8,7.8,2.9,10.7,1010.5,25.0,66.0,99.0,0.6,34.7,3.0
Ratchaburi,2025-04-07,0.1,-7.15,8.05,2.9,10.7,1009.3,25.0,65.0,49.65,0.6,30.95,3.05
Ratchaburi,2025-04-08,0.1,23.6,49.8,2.9,10.7,1011.0,25.0,78.0,99.5,0.6,35.7,4.1
Ratchaburi,2025-04-09,0.1,24.0,53.0,2.9,10.7,1011.0,25.0,111.0,99.5,0.6,35.0,2.5
Ratchaburi,2025-04-10,0.1,-5.1,7.7,2.9,10.7,1008.5,25.0,86.0,99.0,0.6,34.5,1.5
Ratchaburi,2025-04-11,0.1,-4.9,7.6,2.9,10.7,1007.2,25.0,76.0,99.0,0.6,35.0,2.0
Sakon Nakhon,2025-02-19,0.1,5.6000000000000005,32.35,,18.75,992.85,43.0,65.5,99.0,1.1,28.05,1.25
Sakon Nakhon,2025-02-20,0.1,5.6000000000000005,32.35,,18.75,992.85,43.0,65.5,99.0,1.1,28.05,1.25
Sakon Nakhon,2025-02-21,0.1,-7.2,13.4,,13.4,995.4,40.0,46.0,99.0,1.1,22.1,0.5
Sakon Nakhon,2025-02-22,0.1,5.75,37.3,,14.85,1007.0,28.5,51.0,99.0,1.1,26.15,2.55
Sakon Nakhon,2025-02-23,0.1,6.6000000000000005,31.75,,17.8,996.2,36.5,50.0,99.0,1.35,29.4,2.25
Sakon Nakhon,2025-02-24,0.1,-4.5,12.2,,13.1,1005.1,31.0,41.0,99.0,1.1,27.1,2.0
Sakon Nakhon,2025-02-25,0.1,16.4,55.5,,16.6,999.1,32.0,51.0,99.0,1.1,26.0,1.0
Sakon Nakhon,2025-02-26,0.1,6.250000000000001,52.75,,11.1,999.7,26.0,27.0,99.15,1.1,21.9,0.5
Sakon Nakhon,2025-02-27,0.1,-5.5,10.6,,20.1,996.7,26.0,48.0,99.0,1.1,28.2,1.5
Sakon Nakhon,2025-02-28,0.1,-3.6,8.7,,22.5,989.5,45.0,95.0,99.3,1.1,34.2,1.0
Sakon Nakhon,2025-03-01,0.1,-5.45,9.45,,14.25,988.55,42.5,104.0,99.15,1.1,30.700000000000003,1.75
Sakon Nakhon,2025-03-02,0.1,-4.7,8.0,,37.1,989.7,78.0,166.0,99.0,1.1,34.2,1.5
Sakon Nakhon,2025-03-03,0.1,-5.0,7.3,,26.1,988.7,63.0,129.0,0.4,1.1,35.5,2.5
Sakon Nakhon,2025-03-04,0.1,-4.9,7.6,,26.5,987.9,53.0,104.0,0.4,1.1,35.0,2.0
Sakon Nakhon,2025-03-05,0.1,-4.6,7.9,,26.5,988.4,61.0,123.0,0.4,1.1,34.7,1.0
Sakon Nakhon,2025-03-06,0.1,-5.1,9.2,,26.5,995.8,59.0,83.0,99.0,1.1,31.2,3.6
Sakon Nakhon,2025-03-07,0.1,-6.2,14.3,,26.5,995.9,24.0,27.0,0.5,1.1,22.3,3.0
Sakon Nakhon,2025-03-08,0.1,-7.5,14.3,,26.5,997.2,26.0,42.0,0.2,1.1,20.7,3.0
Sakon Nakhon,2025-03-09,0.1,-8.2,14.9,,26.5,996.5,10.0,23.0,0.2,1.1,19.2,1.5
Sakon Nakhon,2025-03-10,0.1,18.0,54.9,,26.5,996.9,22.0,10.0,0.2,1.1,27.9,1.0
Sakon Nakhon,2025-03-11,0.1,-5.3,9.5,,26.5,994.0,10.0,12.0,0.2,1.1,30.5,1.0
Sakon Nakhon,2025-03-12,0.1,-5.3,9.5,,26.5,994.0,10.0,12.0,0.2,1.1,30.5,1.0
Sakon Nakhon,2025-03-13,0.1,7.199999999999999,26.2,,26.5,988.95,34.0,78.5,0.55,1.1,32.05,1.25
Sakon Nakhon,2025-03-14,0.1,7.199999999999999,26.2,,26.5,988.95,34.0,78.5,0.55,1.1,32.05,1.25
Sakon Nakhon,2025-03-15,0.1,7.199999999999999,26.2,,26.5,988.95,34.0,78.5,0.55,1.1,32.05,1.25
Sakon Nakhon,2025-03-16,0.1,22.3,80.1,,26.5,992.1,56.0,101.0,0.9,1.1,26.0,2.5
Sakon Nakhon,2025-03-17,0.1,22.3,80.1,,26.5,992.1,56.0,101.0,0.9,1.1,26.0,2.5
Sakon Nakhon,2025-03-18,0.1,4.8500000000000005,45.4,,26.5,994.8,28.0,53.5,0.9,1.1,22.15,3.3
Sakon Nakhon,2025-03-19,0.1,-4.3,13.1,,26.5,997.9,51.0,104.0,0.9,1.1,26.2,1.5
Sakon Nakhon,2025-03-20,0.1,8.8,31.0,,26.5,998.6,41.0,94.0,0.9,1.1,27.4,3.0
Sakon Nakhon,2025-03-21,0.1,-3.6,14.6,,26.5,1001.4,36.0,99.0,0.9,1.1,25.2,3.0
Sakon Nakhon,2025-03-22,0.1,-3.6,14.6,,26.5,1001.4,36.0,99.0,0.9,1.1,25.2,3.0
Sakon Nakhon,2025-03-23,0.1,-4.6,10.9,,26.5,990.0,44.5,97.5,0.9,1.1,28.95,0.75
Sakon Nakhon,2025-03-24,0.1,16.9,35.4,,26.5,990.1,52.0,130.0,0.9,1.1,34.4,2.0
Sakon Nakhon,2025-03-25,0.1,-4.2,9.8,,26.5,992.2,52.0,139.0,0.9,1.1,31.4,1.5
Sakon Nakhon,2025-03-26,0.1,-4.3,8.1,,26.5,989.2,67.0,153.0,0.9,1.1,34.7,1.5
Sakon Nakhon,2025-03-27,0.1,-4.5,7.6,,26.5,985.7,69.0,152.0,0.9,1.1,35.5,2.0
Sakon Nakhon,2025-03-28,0.1,15.0,27.0,,26.5,1007.0,55.0,97.0,0.9,1.1,37.0,3.6
Sakon Nakhon,2025-03-29,0.1,-5.1,7.6,,26.5,989.5,71.0,122.0,0.9,1.1,34.7,2.5
Sakon Nakhon,2025-03-30,0.1,-5.1,7.6,,26.5,989.5,71.0,122.0,0.9,1.1,34.7,2.5
Sakon Nakhon,2025-03-31,0.1,16.549999999999997,62.1,,26.5,993.7,16.0,42.0,99.3,1.1,24.35,3.05
Sakon Nakhon,2025-04-01,0.1,13.0,44.0,,26.5,1015.0,14.0,50.0,99.3,1.1,26.0,3.6
Sakon Nakhon,2025-04-02,0.1,13.2,35.8,,26.5,991.9,41.0,92.0,99.3,1.1,30.0,2.0
Sakon Nakhon,2025-04-03,0.1,-3.8,11.1,,26.5,994.1,52.0,104.0,99.3,1.1,29.7,2.5
Sakon Nakhon,2025-04-04,0.1,-5.4,9.2,,26.5,996.5,43.0,100.0,99.3,1.1,30.8,1.0
Sakon Nakhon,2025-04-05,0.1,-4.6,8.0,,26.5,991.2,78.0,159.0,99.3,1.1,34.5,1.0
Sakon Nakhon,2025-04-06,0.1,-4.6,8.0,,26.5,991.2,78.0,159.0,99.3,1.1,34.5,1.0
Sakon Nakhon,2025-04-07,0.1,-5.75,8.75,,26.5,991.2,41.5,80.0,0.1,1.1,31.25,1.0
Sakon Nakhon,2025-04-08,0.1,22.8,45.4,,26.5,991.1,39.0,83.0,0.1,1.1,36.5,1.5
Sakon Nakhon,2025-04-09,0.1,22.6,53.0,,26.5,990.7,64.0,132.0,99.3,1.1,33.5,2.0
Sakon Nakhon,2025-04-10,0.1,-6.2,8.7,,26.5,990.4,31.0,59.0,0.1,1.1,30.7,1.5
Sakon Nakhon,2025-04-11,0.1,-5.9,8.1,,26.5,988.5,29.0,65.0,0.1,1.1,32.5,5.1
Samut Prakan,2025-02-19,0.1,8.850000000000001,38.5,9.3,13.4,1011.0,55.0,96.0,0.6,0.6,30.85,1.0
Samut Prakan,2025-02-20,0.1,8.850000000000001,38.5,9.3,13.4,1011.0,55.0,96.0,0.6,0.6,30.85,1.0
Samut Prakan,2025-02-21,0.1,-7.5,9.2,9.3,13.4,1011.0,55.0,115.0,0.6,0.6,28.0,1.0
Samut Prakan,2025-02-22,0.1,14.2,58.1,9.3,13.4,1013.5,55.0,102.0,0.7999999999999999,0.6,28.9,2.6
Samut Prakan,2025-02-23,0.1,9.85,38.15,9.3,13.4,1012.25,55.0,140.5,1.2,0.6,31.95,2.8
Samut Prakan,2025-02-24,0.1,-5.8,9.2,9.3,13.4,1016.5,55.0,81.0,99.0,0.6,30.3,1.0
Samut Prakan,2025-02-25,0.1,-5.3,10.3,9.3,13.4,1017.2,55.0,93.0,1.0,0.6,29.0,1.5
Samut Prakan,2025-02-26,0.1,6.0,30.15,9.3,13.4,1015.75,55.0,99.5,0.1,0.6,27.4,1.75
Samut Prakan,2025-02-27,0.1,19.0,43.0,9.3,13.4,1014.0,55.0,111.0,0.1,0.6,33.0,3.6
Samut Prakan,2025-02-28,0.1,-5.5,8.4,9.3,13.4,1013.2,55.0,112.0,0.1,0.6,32.4,3.0
Samut Prakan,2025-03-01,0.1,-6.5,8.4,9.3,13.4,1010.6,55.0,89.0,0.1,0.6,31.0,2.55
Samut Prakan,2025-03-02,0.1,-5.7,8.0,9.3,13.4,1010.0,55.0,83.0,0.1,0.6,33.0,2.0
Samut Prakan,2025-03-03,0.1,24.8,59.8,9.3,13.4,1007.5,55.0,88.0,99.1,0.6,33.7,3.0
Samut Prakan,2025-03-04,0.1,-5.4,8.3,9.3,13.4,1009.5,55.0,86.0,0.1,0.6,32.7,2.0
Samut Prakan,2025-03-05,0.1,24.0,59.0,9.3,13.4,1009.0,55.0,64.0,0.1,0.6,33.0,4.1
Samut Prakan,2025-03-06,0.1,-5.9,8.3,9.3,13.4,1010.5,55.0,75.0,0.1,0.6,32.0,4.6
Samut Prakan,2025-03-07,0.1,-6.1,8.3,9.3,13.4,1009.9,55.0,79.0,0.1,0.6,31.7,2.0
Samut Prakan,2025-03-08,0.1,-6.1,9.9,9.3,13.4,1012.5,55.0,86.0,0.4,0.6,28.6,4.1
Samut Prakan,2025-03-09,0.1,-6.6,11.6,9.3,13.4,1012.2,55.0,104.0,0.4,0.6,25.3,2.0
Samut Prakan,2025-03-10,0.1,-4.0,8.5,9.3,13.4,1013.2,55.0,106.0,0.4,0.6,34.2,4.1
Samut Prakan,2025-03-11,0.1,-4.7,8.4,9.3,13.4,1012.2,55.0,94.0,0.4,0.6,33.5,2.5
Samut Prakan,2025-03-12,0.1,23.2,53.4,9.3,13.4,1005.5,55.0,81.0,0.4,0.6,34.0,1.5
Samut Prakan,2025-03-13,0.1,-8.1,9.0,9.3,13.4,1010.5,55.0,86.0,1.1,0.6,27.7,0.5
Samut Prakan,2025-03-14,0.1,-8.1,9.0,9.3,13.4,1010.5,55.0,86.0,1.1,0.6,27.7,0.5
Samut Prakan,2025-03-15,0.1,-8.1,9.0,9.3,13.4,1010.5,55.0,86.0,1.1,0.6,27.7,0.5
Samut Prakan,2025-03-16,0.1,25.7,85.3,9.3,13.4,1010.4,55.0,83.0,0.8,0.6,28.4,1.5
Samut Prakan,2025-03-17,0.1,25.7,85.3,9.3,13.4,1010.4,55.0,83.0,0.8,0.6,28.4,1.5
Samut Prakan,2025-03-18,0.1,10.3,49.0,9.3,13.4,1009.6,55.0,78.0,0.65,0.6,30.5,2.0
Samut Prakan,2025-03-19,0.1,-3.8,9.1,9.3,13.4,1012.7,55.0,114.0,0.8,0.6,33.2,5.6
Samut Prakan,2025-03-20,0.1,14.8,39.7,9.3,13.4,1016.0,55.0,133.0,0.8,0.6,30.0,2.0
Samut Prakan,2025-03-21,0.1,14.0,42.0,9.3,13.4,1018.5,55.0,150.0,0.8,0.6,28.0,5.9
Samut Prakan,2025-03-22,0.1,14.0,42.0,9.3,13.4,1018.5,55.0,150.0,0.8,0.6,28.0,5.9
Samut Prakan,2025-03-23,0.1,5.6,20.45,9.3,13.4,1012.05,55.0,154.5,0.8,0.6,33.75,1.5
Samut Prakan,2025-03-24,0.1,24.1,53.3,9.3,13.4,1008.9,55.0,150.0,0.8,0.6,35.0,1.5
Samut Prakan,2025-03-25,0.1,-5.9,7.8,9.3,13.4,1007.9,55.0,142.0,0.8,0.6,33.2,2.5
Samut Prakan,2025-03-26,0.1,-6.0,7.8,9.3,13.4,1006.5,55.0,129.0,0.8,0.6,33.0,3.0
Samut Prakan,2025-03-27,0.1,-5.8,8.0,9.3,13.4,1006.7,55.0,122.0,0.8,0.6,32.7,3.6
Samut Prakan,2025-03-28,0.1,13.0,25.0,9.3,13.4,1006.0,55.0,144.0,0.8,0.6,36.0,1.5
Samut Prakan,2025-03-29,0.1,23.7,52.9,9.3,13.4,1007.4,55.0,134.0,0.8,0.6,34.7,2.5
Samut Prakan,2025-03-30,0.1,23.7,52.9,9.3,13.4,1007.4,55.0,134.0,0.8,0.6,34.7,2.5
Samut Prakan,2025-03-31,0.1,26.200000000000003,81.85,9.3,13.4,1009.55,55.0,105.0,0.6000000000000001,0.6,29.65,2.0
Samut Prakan,2025-04-01,0.1,22.0,55.0,9.3,13.4,1012.0,55.0,116.0,0.4,0.6,32.0,2.5
Samut Prakan,2025-04-02,0.1,20.0,45.2,9.3,13.4,1010.6,55.0,114.0,0.4,0.6,33.5,1.5
Samut Prakan,2025-04-03,0.1,21.0,49.0,9.3,13.4,1013.0,55.0,108.0,0.4,0.6,33.0,3.0
Samut Prakan,2025-04-04,0.1,23.0,55.0,9.3,13.4,1012.0,55.0,76.0,0.4,0.6,33.0,3.0
Samut Prakan,2025-04-05,0.1,-6.2,8.3,9.3,13.4,1011.5,55.0,74.0,0.1,0.6,31.6,2.0
Samut Prakan,2025-04-06,0.1,-6.2,8.3,9.3,13.4,1011.5,55.0,74.0,0.1,0.6,31.6,2.0
Samut Prakan,2025-04-07,0.1,-7.35,8.15,9.3,13.4,1009.8,55.0,89.0,0.1,0.6,30.4,2.0
Samut Prakan,2025-04-08,0.1,27.0,67.4,9.3,13.4,1010.4,55.0,87.0,1.9,0.6,33.9,3.0
Samut Prakan,2025-04-09,0.1,23.0,52.0,9.3,13.4,1011.0,55.0,79.0,1.9,0.6,34.0,5.1
Samut Prakan,2025-04-10,0.1,-5.2,7.7,9.3,13.4,1009.2,55.0,88.0,0.7,0.6,34.2,1.0
Samut Prakan,2025-04-11,0.1,-5.5,7.8,9.3,13.4,1008.0,55.0,107.0,0.7,0.6,33.7,2.0
Samut Sakhon,2025-02-19,,9.05,40.95,7.5,2.8,1010.85,33.0,57.0,2.0,0.6,30.6,1.5
Samut Sakhon,2025-02-20,,9.05,40.95,7.5,2.8,1010.85,33.0,57.0,2.0,0.6,30.6,1.5
Samut Sakhon,2025-02-21,,26.1,87.4,7.5,2.8,1010.5,33.0,107.0,2.0,0.6,28.4,1.5
Samut Sakhon,2025-02-22,,8.9,45.6,7.5,2.8,1014.1,33.0,72.5,1.3,0.8500000000000001,29.45,2.4
Samut Sakhon,2025-02-23,,9.85,37.5,7.5,2.8,1012.15,33.0,99.5,0.6,4.55,32.65,1.5
Samut Sakhon,2025-02-24,,-6.3,9.6,7.5,2.8,1017.5,33.0,57.0,99.0,4.3,28.9,2.0
Samut Sakhon,2025-02-25,,-5.1,9.3,7.5,2.8,1017.2,33.0,80.0,99.9,55.4,31.0,1.5
Samut Sakhon,2025-02-26,,5.5,29.6,7.5,2.8,1016.05,33.0,68.0,99.1,55.05,27.55,1.5
Samut Sakhon,2025-02-27,,19.0,43.0,7.5,2.8,1014.0,33.0,97.0,99.1,1.1,33.0,3.6
Samut Sakhon,2025-02-28,,-6.0,7.9,7.5,2.8,1013.8,33.0,76.0,99.1,0.6,32.7,2.0
Samut Sakhon,2025-03-01,,-7.0,8.05,7.5,2.8,1011.3,33.0,66.0,99.1,7.4,31.1,2.0
Samut Sakhon,2025-03-02,,-6.5,7.7,7.5,2.8,1010.4,33.0,61.0,99.1,8.5,32.4,1.5
Samut Sakhon,2025-03-03,,-5.7,7.5,7.5,2.8,1009.7,33.0,50.0,99.1,6.9,34.1,2.0
Samut Sakhon,2025-03-04,,-6.6,8.0,7.5,2.8,1010.2,33.0,61.0,99.1,3.7,31.8,1.5
Samut Sakhon,2025-03-05,,24.0,59.0,7.5,2.8,1009.0,33.0,22.0,99.1,5.8,33.0,4.1
Samut Sakhon,2025-03-06,,-6.4,7.9,7.5,2.8,1011.2,33.0,52.0,99.1,15.3,32.3,2.0
Samut Sakhon,2025-03-07,,-5.8,7.9,7.5,2.8,1009.0,33.0,43.0,99.1,15.9,32.9,1.0
Samut Sakhon,2025-03-08,,-6.4,9.0,7.5,2.8,1013.2,33.0,55.0,0.4,7.4,29.9,2.5
Samut Sakhon,2025-03-09,,-7.8,10.2,7.5,2.8,1013.1,33.0,99.0,0.4,18.0,26.0,0.5
Samut Sakhon,2025-03-10,,21.4,52.1,7.5,2.8,1014.1,33.0,118.0,0.4,0.6,32.5,3.0
Samut Sakhon,2025-03-11,,-5.0,7.7,7.5,2.8,1012.9,33.0,66.0,0.4,17.4,34.6,3.6
Samut Sakhon,2025-03-12,,-5.0,7.7,7.5,2.8,1012.9,33.0,66.0,0.4,17.4,34.6,3.6
Samut Sakhon,2025-03-13,,9.25,31.75,7.5,2.8,1007.95,33.0,42.0,0.4,1.35,34.3,2.55
Samut Sakhon,2025-03-14,,9.25,31.75,7.5,2.8,1007.95,33.0,42.0,0.4,1.35,34.3,2.55
Samut Sakhon,2025-03-15,,9.25,31.75,7.5,2.8,1007.95,33.0,42.0,0.4,1.35,34.3,2.55
Samut Sakhon,2025-03-16,,9.25,31.75,7.5,2.8,1007.95,33.0,42.0,0.4,1.35,34.3,2.55
Samut Sakhon,2025-03-17,,9.25,31.75,7.5,2.8,1007.95,33.0,42.0,0.4,1.35,34.3,2.55
Samut Sakhon,2025-03-18,,9.95,48.8,7.5,2.8,1009.95,33.0,38.0,0.5,3.2,30.4,1.75
Samut Sakhon,2025-03-19,,-4.2,9.0,7.5,2.8,1014.4,33.0,80.0,0.5,2.7,32.8,2.0
Samut Sakhon,2025-03-20,,17.7,45.8,7.5,2.8,1008.7,33.0,155.0,0.5,2.7,30.7,2.5
Samut Sakhon,2025-03-21,,14.0,42.0,7.5,2.8,1018.5,33.0,153.0,0.5,6.4,28.0,5.9
Samut Sakhon,2025-03-22,,14.0,42.0,7.5,2.8,1018.5,33.0,153.0,0.5,6.4,28.0,5.9
Samut Sakhon,2025-03-23,,5.6,20.45,7.5,2.8,1012.05,33.0,143.5,0.5,6.65,33.75,1.5
Samut Sakhon,2025-03-24,,24.1,53.3,7.5,2.8,1008.9,33.0,114.0,0.5,6.4,35.0,1.5
Samut Sakhon,2025-03-25,,-6.9,7.4,7.5,2.8,1008.5,33.0,112.0,0.5,7.4,32.7,2.0
Samut Sakhon,2025-03-26,,-6.3,7.3,7.5,2.8,1008.1,33.0,116.0,0.5,6.4,33.8,2.5
Samut Sakhon,2025-03-27,,-6.8,7.5,7.5,2.8,1007.4,38.0,99.0,0.5,6.9,32.5,2.0
Samut Sakhon,2025-03-28,,13.0,25.0,7.5,2.8,1006.0,33.0,95.0,0.5,7.4,36.0,1.5
Samut Sakhon,2025-03-29,,-5.5,7.4,7.5,2.8,1008.4,33.0,129.0,0.5,7.4,34.6,1.5
Samut Sakhon,2025-03-30,,-5.5,7.4,7.5,2.8,1008.4,33.0,129.0,0.5,7.4,34.6,1.5
Samut Sakhon,2025-03-31,,26.200000000000003,81.85,7.5,2.8,1009.55,33.0,74.0,0.45,7.4,29.65,2.0
Samut Sakhon,2025-04-01,,22.0,55.0,7.5,2.8,1012.0,33.0,83.0,0.4,7.4,32.0,2.5
Samut Sakhon,2025-04-02,,22.6,52.7,7.5,2.8,1009.6,33.0,82.0,0.4,7.4,33.6,1.0
Samut Sakhon,2025-04-03,,21.0,49.0,7.5,2.8,1013.0,33.0,34.0,0.4,6.9,33.0,3.0
Samut Sakhon,2025-04-04,,23.0,55.0,7.5,2.8,1012.0,33.0,22.0,0.4,5.3,33.0,3.0
Samut Sakhon,2025-04-05,,-5.5,7.1,7.5,2.8,1011.1,33.0,34.0,0.4,1.1,35.4,3.0
Samut Sakhon,2025-04-06,,-5.5,7.1,7.5,2.8,1011.1,33.0,34.0,0.4,1.1,35.4,3.0
Samut Sakhon,2025-04-07,,10.3,44.65,7.5,2.8,1009.25,33.0,64.0,1.15,0.8500000000000001,31.15,1.75
Samut Sakhon,2025-04-08,,27.0,67.4,7.5,2.8,1010.4,33.0,47.0,1.9,2.2,33.9,3.0
Samut Sakhon,2025-04-09,,23.0,52.0,7.5,2.8,1011.0,33.0,55.0,1.9,0.6,34.0,5.1
Samut Sakhon,2025-04-10,,-6.5,7.7,7.5,2.8,1010.2,33.0,73.0,0.5,0.6,32.6,1.5
Samut Sakhon,2025-04-11,,-5.7,7.4,7.5,2.8,1008.5,33.0,96.0,0.5,0.6,34.2,0.5
Saraburi,2025-02-19,0.1,20.0,62.25,9.8,4.4,1010.75,59.0,99.0,0.7,0.6,30.1,0.35
Saraburi,2025-02-20,0.1,20.0,62.25,9.8,4.4,1010.75,59.0,99.0,0.7,0.6,30.1,0.35
Saraburi,2025-02-21,0.1,20.0,76.0,9.8,4.4,1010.8,63.0,122.0,0.7,0.6,26.6,0.5
Saraburi,2025-02-22,0.1,20.0,63.5,9.8,4.4,1012.9,58.0,93.5,0.7,0.6,29.950000000000003,0.6
Saraburi,2025-02-23,0.1,20.0,64.15,9.8,4.4,1012.55,49.5,73.5,0.7,0.6,29.1,0.6
Saraburi,2025-02-24,0.1,20.0,58.0,9.8,4.4,1017.0,38.0,40.0,0.7,0.6,29.0,4.6
